Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell
ENSG00000231050,RP1-140A9.1,1.9355060771773256,0.0014367816091954023,-1.9355060771768791,0.00099800399201596798
ENSG00000178821,TMEM52,-23.064251486055959,0.0,23.064251486055127,0.0014970059880239522
ENSG00000067606,PRKCZ,-56.636344661272638,0.0043103448275862068,56.636344661270563,0.015968063872255488
ENSG00000271806,RP5-892K4.1,35.678041616158652,0.0086206896551724137,-35.678041616158851,0.001996007984031936
ENSG00000182873,RP11-181G12.2,-18.73825843193325,0.0,18.738258431934632,0.00099800399201596798
ENSG00000162585,C1orf86,85.536854515282911,0.36637931034482757,-85.536854515284745,0.17964071856287425
ENSG00000269554,AL590822.2,-23.138200574991572,0.0,23.13820057499354,0.0014970059880239522
ENSG00000203301,AL590822.1,-18.825462544551591,0.0,18.82546254455292,0.00099800399201596798
ENSG00000157933,SKI,3.3683119058644935,0.022988505747126436,-3.3683119058652227,0.022455089820359281
ENSG00000116151,MORN1,-13.397007402254202,0.0,13.397007402255259,0.00049900199600798399
ENSG00000157916,RER1,105.09179505321637,0.40086206896551724,-105.09179505321451,0.2624750499001996
ENSG00000157911,PEX10,21.059434084091045,0.021551724137931036,-21.059434084090089,0.0099800399201596807
ENSG00000149527,PLCH2,-22.745488982798541,0.0,22.745488982800126,0.0014970059880239522
ENSG00000157881,PANK4,-44.16369031262731,0.014367816091954023,44.163690312629257,0.023453093812375248
ENSG00000272449,RP3-395M20.12,65.180711264196376,0.11350574712643678,-65.180711264192254,0.051397205588822353
ENSG00000157873,TNFRSF14,-3.8620184864462241,0.3204022988505747,3.862018486448076,0.24001996007984033
ENSG00000228037,RP3-395M20.9,-37.137845024395013,0.0014367816091954023,37.137845024393826,0.0064870259481037921
ENSG00000157870,FAM213B,-19.031591617585597,0.011494252873563218,19.031591617586294,0.015469061876247504
ENSG00000142606,MMEL1,69.76638655587341,0.012931034482758621,-69.766386555874561,0.001996007984031936
ENSG00000215912,TTC34,-13.396804082738566,0.0014367816091954023,13.396804082739173,0.0014970059880239522
ENSG00000142611,PRDM16,-13.397007402252944,0.0,13.397007402255813,0.00049900199600798399
ENSG00000162591,MEGF6,-16.128399279828951,0.0014367816091954023,16.128399279828532,0.0044910179640718561
ENSG00000158109,TPRG1L,-3.2951482015773452,0.02442528735632184,3.2951482015780789,0.018962075848303395
ENSG00000116213,WRAP73,-22.493014366281713,0.040229885057471264,22.493014366280672,0.037425149700598799
ENSG00000078900,TP73,-13.397007402255145,0.0,13.397007402254204,0.00049900199600798399
ENSG00000227589,RP5-1092A11.5,38.574142003044031,0.0014367816091954023,-38.574142003045488,0.0
ENSG00000227372,TP73-AS1,-39.557111299664776,0.0071839080459770114,39.557111299658636,0.012974051896207584
ENSG00000235169,SMIM1,42.72339920382143,0.010057471264367816,-42.723399203820719,0.0034930139720558881
ENSG00000130764,LRRC47,-18.728861002438315,0.045977011494252873,18.728861002440077,0.055389221556886227
ENSG00000272153,RP1-286D6.5,-13.397007402254133,0.0,13.397007402253205,0.00049900199600798399
